"","X1..YEAR","X2..TRIFD","X3..FRS.ID","X4..FACILITY.NAME","X5..STREET.ADDRESS","X6..CITY","X7..COUNTY","X8..ST","X9..ZIP","X10..BIA","X11..TRIBE","X12..LATITUDE","X13..LONGITUDE","ONSITE_RELEASES"
"7701",2018,"38106BLYPR184GI",110010552366,"BAILEY-PARKS URETHANE INC","184 GILBERT AVE","MEMPHIS","SHELBY","TN",38106,NA,"",35.12213,-90.05595,0.8
"7702",2018,"38106DRXLC24PIE",110031019403,"DREXEL CHEMICAL","2400 PIER ST","MEMPHIS","SHELBY","TN",38109,NA,"",35.081297,-90.125369,47.4
"7703",2018,"38106XXNCS454WI",110000373916,"EXXON MOBIL CORP MEMPHIS TERMINAL","454 WISCONSIN AVE","MEMPHIS","SHELBY","TN",38106,NA,"",35.120427,-90.077782,4429.2
"7704",2018,"38107WNSCR704CO",110000373925,"OWENS CORNING ROOFING & ASPHALT LLC- MEMPHIS ROOFING","704 CORRINE AVE","MEMPHIS","SHELBY","TN",38107,NA,"",35.17954,-90.03148,135.19
"7705",2018,"38108BCKMN1256N",110000373934,"BUCKMAN LABORATORIES INC","1256 N MCLEAN BLVD","MEMPHIS","SHELBY","TN",38108,NA,"",35.171,-89.99559,4943
"7706",2018,"38108MTRLS25HUN",110001857884,"MATERIALS PACKAGING CORP","2050 HUNTER ST","MEMPHIS","SHELBY","TN",38108,NA,"",35.1696,-89.98885,0.02
"7707",2018,"38108NXRLL1211N",110039509270,"NEXAIR LLC","1211 N MCLEAN BLVD","MEMPHIS","SHELBY","TN",38108,NA,"",35.171667,-89.9956,500
"7708",2018,"38108PRCTR2899J",110009447036,"MEMPHIS CELLULOSE LLC","1001 TILLMAN ST","MEMPHIS","SHELBY","TN",38112,NA,"",35.159551,-89.959858,3940.7
"7709",2018,"38108QCHMC3324C",110009446643,"PENNAKEM LLC","3324 CHELSEA AVE","MEMPHIS","SHELBY","TN",38108,NA,"",35.173611,-89.948889,24009
"7710",2018,"38108STHRN2782C",110000373970,"293 - MEMPHIS OILSEEDS","2782 CHELSEA AVE","MEMPHIS","SHELBY","TN",38108,NA,"",35.175896,-89.968059,256408
"7711",2018,"38108WTCCR1231P",110000373998,"PMC BIOGENIX INC","1231 POPE ST","MEMPHIS","SHELBY","TN",38108,NA,"",35.16677,-89.95893,494505
"7712",2018,"38109BRMNG3601P",110000374005,"NUCOR STEEL MEMPHIS INC","3601 PAUL R LOWRY RD","MEMPHIS","SHELBY","TN",38109,NA,"",35.04991,-90.15314,4988.4
"7713",2018,"38109CHPMN416EA",110000374014,"IBC MANUFACTURING CO","416 E BROOKS RD","MEMPHIS","SHELBY","TN",38109,NA,"",35.063416,-90.077992,673
"7714",2018,"38109DRXLC2487P",110000374023,"DREXEL CHEMICAL CO","2489 PENNSYLVANNIA ST","MEMPHIS","SHELBY","TN",38109,NA,"",35.08477,-90.06772,51.26
"7715",2018,"38109DXCNC276SP",110064202777,"JOHNSON BRYCE INC","276 S PKWY W","MEMPHIS","SHELBY","TN",38109,NA,"",35.108515,-90.072406,0
"7716",2018,"38109FLSCH2743R",110000374041,"AB MAURI FLEISCHMANN'S","2743 RIVERPORT RD","MEMPHIS","SHELBY","TN",38109,NA,"",35.075785,-90.086,19349
"7717",2018,"38109MPCPT543WE",110000374087,"VALERO REFINING CO - TENNESSEE LLC","2385 RIVERPORT ROAD","MEMPHIS","SHELBY","TN",38109,NA,"",35.085843,-90.083385,543748.091083317
"7718",2018,"38109NTDPN404EM",110000374096,"SHERWIN-WILLIAMS CO","404 E MALLORY AVE","MEMPHIS","SHELBY","TN",38109,NA,"",35.08635,-90.04931,23369
"7719",2018,"38109STVLL2574P",110000374130,"US TVA ALLEN FOSSIL PLANT","2574 PLANT RD","MEMPHIS","SHELBY","TN",38109,NA,"",35.0741,-90.1488,121361.3
"7720",2018,"3810WDRXLC134CH",110070550133,"DREXEL CHEMICAL","1304 CHANNEL AVE","MEMPHIS","SHELBY","TN",38109,NA,"",35.10327,-90.09703,12
"7721",2018,"3810WDRXLC135HA",110038268228,"DREXEL CHEMICAL CO","1305 HARBOR AVE","MEMPHIS","SHELBY","TN",38109,NA,"",35.10629,-90.09787,13.5
"7722",2018,"3810WDRXLC2591H",110067124604,"DREXEL CHEMICAL SKAGG'S FACILITY","2591 HARBOR","MEMPHIS","SHELBY","TN",38106,NA,"",35.08476,-90.12819,2
"7723",2018,"3810WDRXLC27CHA",110070055433,"DREXEL CHEMICAL CO VML","2070 CHANNEL AVE","MEMPHIS","SHELBY","TN",38109,NA,"",35.08936,-90.1126,18
"7724",2018,"3810WHLMFR1421C",110000569073,"HELM FERTILIZER TERMINAL INC","1421 CHANNEL AVE","MEMPHIS","SHELBY","TN",38109,NA,"",35.10176,-90.10002,2362
"7725",2018,"3810WLCTRL3231P",110055948113,"ELECTROLUX HOME PRODUCTS INC","3231 PAUL R. LOWRY ROAD","MEMPHIS","SHELBY","TN",38109,NA,"",35.06074,-90.154989,0
"7726",2018,"3810WVLRPR321WM",110059670672,"VALERO PARTNERS MEMPHIS LLC","321 W MALLORY AVE","MEMPHIS","SHELBY","TN",38109,NA,"",35.08687,-90.07365,2890.74252
"7727",2018,"38112DSLRC2680P",110000820648,"CUMMINS ENGINE CO","2680 PERSHING AVE","MEMPHIS","SHELBY","TN",38112,NA,"",35.15405,-89.9701,4512.4
"7728",2018,"38113CNSLV2064C",110000374185,"FRONTIER LOGISTICAL SERVICES LLC","2064 CHANNEL AVE","MEMPHIS","SHELBY","TN",38113,NA,"",35.09048,-90.11189,1524.3
"7729",2018,"38113CRGLL2330B",110000496838,"CARGILL INC","2330 BUOY ST","MEMPHIS","SHELBY","TN",38113,NA,"",35.081763,-90.13394,11016
"7730",2018,"38113HCCHM2701C",110000374210,"BRENNTAG MID-SOUTH INC","2701 CHANNEL AVE","MEMPHIS","SHELBY","TN",38113,NA,"",35.082972,-90.137389,2642
"7731",2018,"38113HRCRS1585H",110000374229,"HARCROS CHEMICALS INC","1585 HARBOR AVE","MEMPHIS","SHELBY","TN",38113,NA,"",35.1018,-90.10618,320
"7732",2018,"38113MDSTH1141C",110008056931,"MID-SOUTH MILLING CO INC","1141 CHANNEL AVE","MEMPHIS","SHELBY","TN",38109,NA,"",35.10477,-90.09094,0
"7733",2018,"38113MRSHL1555H",110001858927,"MARSHALL STEEL INC","1555 HARBOR AVE","MEMPHIS","SHELBY","TN",38113,NA,"",35.10246,-90.10511,49.2
"7734",2018,"38113RGNSP1655H",110020518055,"ERGON ARMOR-MEMPHIS","1655 HARBOR AVE","MEMPHIS","SHELBY","TN",38113,NA,"",35.10131,-90.10698,0
"7735",2018,"38113RGNTR1989C",110000895327,"ERGON ASPHALT & EMULSIONS INC - MEMPHIS","1989 CHANNEL AVE","MEMPHIS","SHELBY","TN",38113,NA,"",35.09173,-90.1111,18
"7736",2018,"38113SNCPR2755H",110000374247,"SONOCO PRODUCTS CO - PRESIDENTS ISLAND","2755 HARBOR AVE","MEMPHIS","SHELBY","TN",38113,NA,"",35.08598,-90.13013,10985
"7737",2018,"38113THCPH2500C",110022905025,"HALLSTAR CO MEMPHIS SOLUTIONS FACILITY","2500 CHANNEL AVE","MEMPHIS","SHELBY","TN",38113,NA,"",35.08321,-90.12282,139
"7738",2018,"38113WMBRR2105C",110000374265,"WM BARR & CO INC","2105 CHANNEL AVE","MEMPHIS","SHELBY","TN",38109,NA,"",35.088444,-90.110682,28126
"7739",2018,"38113WNSCR2301C",110001857866,"OWENS CORNING ROOFING & ASPHALT LLC MEMPHIS TRUMBULL ASPHALT","2301 CHANNEL AVE","MEMPHIS","SHELBY","TN",38109,NA,"",35.084088,-90.116254,104.53
"7740",2018,"38113WSTRN1471C",110000374274,"STELLA-JONES CORP","1471 CHANNEL AVE","MEMPHIS","SHELBY","TN",38109,NA,"",35.100967,-90.101311,4879.2
"7741",2018,"38114CCHRN2227D",110056986392,"BIOENERGY DEVELOPMENT GROUP LLC","2227 DEADRICK AVE","MEMPHIS","SHELBY","TN",38114,NA,"",35.10454,-89.9884,4990
"7742",2018,"38116RCHRD1450E",110002107087,"SMITH & NEPHEW INC","1450 BROOKS RD","MEMPHIS","SHELBY","TN",38116,NA,"",35.0613,-90.0154,21.6322
"7743",2018,"38118BRYCC4505O",110000745560,"BRYCE CO LLC","4505 OLD LAMAR AVE","MEMPHIS","SHELBY","TN",38118,NA,"",35.041293,-89.913201,0
"7744",2018,"38118DLCHM4025A",110069992084,"IDEAL CHEMICAL & SUPPLY CO","4025 AIR PARK ST","MEMPHIS","SHELBY","TN",38118,NA,"",35.038611,-89.932222,1000
"7745",2018,"38118DLTFR3915A",110000374336,"DELTA FOREMOST CHEMICAL CORP","3915 AIR PARK ST","MEMPHIS","SHELBY","TN",38118,NA,"",35.04178,-89.93123,0
"7746",2018,"38118DWPLT3855O",110000374345,"D & W PLATING CO INC","3855 OLD GETWELL RD","MEMPHIS","SHELBY","TN",38118,NA,"",35.04375,-89.93711,0
"7747",2018,"38118NTNLS4035S",110001858071,"HENKEL US OPERATIONS CORP","4035 SENATOR ST","MEMPHIS","SHELBY","TN",38118,NA,"",35.03769,-89.9341,0
"7748",2018,"38118THJRD4661B",110000374381,"JORDAN ALUMINUM CO LLC","4661 BURBANK RD","MEMPHIS","SHELBY","TN",38118,NA,"",35.04165,-89.90805,13630
"7749",2018,"38118THSTR5151E",110000374390,"BLUES CITY BREWERY","5151 E RAINES RD","MEMPHIS","SHELBY","TN",38118,NA,"",35.0324,-89.8989,0
"7750",2018,"3811WCHMST3145B",110069313674,"CHEMSTATION MEMPHIS","3145 BELLBROOK CENTER DR","MEMPHIS","SHELBY","TN",38116,NA,"",35.062593,-90.02839,0
"7751",2018,"3811WJBLCR5238L",110070068341,"JABIL CIRCUIT INC","5238 LAMAR AVE - SUITE 152","MEMPHIS","SHELBY","TN",38118,NA,"",35.008869,-89.889087,0
"7752",2018,"3811WLVBRN5758L",110043326558,"MMC MATERIALS INC - OLIVE BRANCH PLANT","5758 OLD HWY 78","MEMPHIS","SHELBY","TN",38118,NA,"",34.995116,-89.872499,1.47113
"7753",2018,"3811WNLSTL2315P",110043670569,"NUCOR STEEL MEMPHIS PROCESSING","2315 PIER ST","MEMPHIS","SHELBY","TN",38109,NA,"",35.083103,-90.126397,0
"7754",2018,"3811WPRVDN134CH",110063845978,"PROVIDENTIAL FABRICATORS","1340 CHANNEL AVE","MEMPHIS","SHELBY","TN",38113,NA,"",35.10285,-90.09868,0
"7755",2018,"3811WSTLWR474HU",110043694231,"STEEL WAREHOUSE TENNESSEE","4740 HUNGERFORD ROAD","MEMPHIS","SHELBY","TN",38118,NA,"",35.034859,-89.904526,1.2
"7756",2018,"3811WTRSTT1634B",110070070008,"TRI-STATE READY-MIX PLANT 24","1634 FERRELL PARK DR","MEMPHIS","SHELBY","TN",38116,NA,"",35.0672,-90.0085,44.9349763
"7757",2018,"3811WWMBRR217BU",110000556461,"VERTRAUEN CHEMIE SOLUTIONS INC","2170 BUOY STREET","MEMPHIS","SHELBY","TN",38113,NA,"",35.08596,-90.13391,1134.4
"7758",2018,"38126FRRLL221EC",110000374416,"FARRELL-CALHOUN INC","221 E CAROLINA AVE","MEMPHIS","SHELBY","TN",38126,NA,"",35.12804,-90.05299,5162.54
"7759",2018,"38127CCRYL2665F",110000374434,"LUCITE INTERNATIONAL INC","2665 FITE RD","MEMPHIS","SHELBY","TN",38127,NA,"",35.27161,-89.97426,86420
"7760",2018,"38127DPNTM2571F",110000374443,"CHEMOURS MEMPHIS PLANT","2571 FITE RD","MEMPHIS","SHELBY","TN",38127,NA,"",35.27213,-89.97894,395284
"7761",2018,"38127MRCNY245NS",110037965182,"AMERICAN YEAST CORP TENNESSEE","251 STILES DR","MEMPHIS","SHELBY","TN",38127,NA,"",35.195724,-90.050823,27967
"7762",2018,"3812WLNXSS2571F",110070049823,"LANXESS CORPORATION-MEMPHIS","2571 FITE RD - OXONE SPOT 26","MEMPHIS","SHELBY","TN",38127,NA,"",35.27213,-89.97896,2429
"7763",2018,"3812WPLSKL269FI",110070205933,"PLASKOLITE TENNESSEE LLC","2609 FITE RD","MEMPHIS","SHELBY","TN",38127,NA,"",35.271977,-89.977443,16070
"7764",2018,"38134FCMMP111JH",110043235503,"FCI MEMPHIS","1101 JOHN A DENIE RD","MEMPHIS","SHELBY","TN",38134,NA,"",35.15552,-89.86416,633.49
"7765",2018,"3814WMRCNS516TR",110045562315,"AMERICAN SNUFF CO LLC","5106 TRADEPORT DRIVE","MEMPHIS","SHELBY","TN",38141,NA,"",35.00956,-89.85771,404.4
"7766",2018,"38181STHRNPOBOX",110000374470,"SFI OF TENNESSEE","4768 HUNGERFORD RD","MEMPHIS","SHELBY","TN",38118,NA,"",35.03542,-89.90535,9753.6
"7767",2018,"38201RPBLCHWY22",110004976795,"REPUBLIC DOORS & FRAMES","155 REPUBLIC DR","MC KENZIE","HENRY","TN",38201,NA,"",36.155291,-88.50973,16411
"7768",2018,"38229GLSNBOLDHW",110000590307,"MERIDIAN BRICK - GLEASON PLANT","4970 OLD STATE ROUTE 22","GLEASON","WEAKLEY","TN",38229,NA,"",36.219293,-88.644277,33344
"7769",2018,"3822WCHMPN273EV",110009446046,"CHAMPION HOME BUILDERS INC","2073 EVERGREEN STREET","DRESDEN","WEAKLEY","TN",38225,NA,"",36.26073,-88.6638,0
"7770",2018,"38230PRKRH100PA",110000374513,"PARKER HANNIFIN COPPER & ASSEMBLY FACILITY","100 PARKER DR","GREENFIELD","WEAKLEY","TN",38230,NA,"",36.174585,-88.806898,0
"7771",2018,"38242DNCRP100PL",110000374559,"DANA SEALING PRODUCTS LLC","100 PLUMLEY DR","PARIS","HENRY","TN",38242,NA,"",36.30746,-88.25991,19406
"7772",2018,"38242PLMLYHENRY",110008127641,"PML INC","75 COUNTY HOME RD","PARIS","HENRY","TN",38242,NA,"",36.31111,-88.26188,15694
"7773",2018,"38257TYSNF5100T",110017715775,"TYSON FARMS INC - SOUTH FULTON FEEDMILL","5100 TIM RICE RD","SOUTH FULTON","OBION","TN",38257,NA,"",36.485677,-88.899415,0
"7774",2018,"3825WGRNPL298MC",110039493429,"GREEN PLAINS OBION LLC","2098 MCDONALD RD","RIVES","OBION","TN",38253,NA,"",36.28305,-89.147607,50702.3
"7775",2018,"38261GDYRTMTZIO",110000374602,"TITAN TIRE CORP OF UNION CITY","3260 GOODYEAR BLVD","UNION CITY","OBION","TN",38261,NA,"",36.44826,-89.06387,66.5663
"7776",2018,"38261GRFFN227RI",110001860923,"DARLING INGREDIENTS INC","2027 RIVER RD","UNION CITY","OBION","TN",38261,NA,"",36.39867,-88.99401,31495
"7777",2018,"38261KNKDDNORTH",110000374611,"KOHLER CO","2000 N 5TH ST","UNION CITY","OBION","TN",38261,NA,"",36.44332,-89.05741,916
"7778",2018,"38261TYSNF2800E",110000374639,"TYSON FARMS INC - UNION CITY PROCESSING","2800 E TYSON DR","UNION CITY","OBION","TN",38261,NA,"",36.419221,-89.005841,266131
"7779",2018,"3828WMRTNM136IN",110064452836,"MTD CONSUMER GROUP INC - MARTIN FACILITY","136 INDUSTRIAL PARK DR","MARTIN","WEAKLEY","TN",38237,NA,"",36.333571,-88.820048,49147.544
"7780",2018,"38301BDNLM31JAM",110017774979,"BODINE ALUMINUM- TENNESSEE","301 JAMES LAWRENCE RD","JACKSON","MADISON","TN",38301,NA,"",35.59595,-88.93916,0.178977
"7781",2018,"38301BRNDR19BOB",110000374648,"GENERAL CABLE INDUSTRIES INC","19 BOBRICK DR","JACKSON","MADISON","TN",38301,NA,"",35.61689,-88.8929,44.1
"7782",2018,"38301CNSLDCONAL",110043706683,"VORTEQ COIL FINISHERS","200 CONALCO DR","JACKSON","MADISON","TN",38301,NA,"",35.643528,-88.795051,1658
"7783",2018,"38301DVLBS213IN",110000374675,"MAT  INDUSTRIES","213 INDUSTRIAL DR","JACKSON","MADISON","TN",38301,NA,"",35.63881,-88.90274,2.04
"7784",2018,"38301KSRLM309IN",110009455927,"KAISER ALUMINUM FABRICATED PRODUCTS LLC","309 IND US TRIAL DR","JACKSON","MADISON","TN",38301,NA,"",35.63864,-88.89733,0.3138004
"7785",2018,"38301LCTRC63COM",110000374719,"ELECTRI-GLASS INC","63 COMPASS DR","JACKSON","MADISON","TN",38301,NA,"",35.61108,-88.91298,18841
"7786",2018,"38301MNTLL1025B",110000374728,"EQUISTAR CHEMICALS LP","1035 FLEX  DR","JACKSON","MADISON","TN",38301,NA,"",35.62598,-88.77757,0
"7787",2018,"38301MRTHW240PR",110001857170,"ADM MILLING CO","240 PRESTON ST","JACKSON","MADISON","TN",38301,NA,"",35.62337,-88.81134,11477
"7788",2018,"38301MSTNC355JA",110020903398,"MOST INC","355 JAMES LAWRENCE RD","JACKSON","MADISON","TN",38301,NA,"",35.596221,-88.943062,0.00394015859030837
"7789",2018,"38301TCHST200SM",110000374746,"YOUNG TOUCHSTONE","200 SMITH LN","JACKSON","MADISON","TN",38301,NA,"",35.60207,-88.92561,5.6
"7790",2018,"38301TLPRD825LO",110000374764,"JACKSON DIE CASTING LLC","825 LOWER BROWNSVILLE RD","JACKSON","MADISON","TN",38301,NA,"",35.63299,-88.89515,9.47
"7791",2018,"38301WNSCR1167L",110000374782,"OWENS CORNING - JACKSON TN","1167 LOWER BROWNSVILLE RD","JACKSON","MADISON","TN",38301,NA,"",35.63372,-88.91031,35706.21
"7792",2018,"38302MYTGD2500D",110002107292,"CARLSTAR JACKSON","2500 DR FE WRIGHT DR","JACKSON","MADISON","TN",38305,NA,"",35.66413,-88.78147,208
"7793",2018,"38302PRTRCHWY45",110000374791,"STANLEY BLACK & DECKER US INC (CDIY - PORTER-CABLE DIV)","4825 HWY 45 N","JACKSON","MADISON","TN",38305,NA,"",35.74166,-88.8625,0
"7794",2018,"38305DLTFC3441R",110000374808,"DELTA FAUCET CO OF TENNESSEE","3441 RIDGECREST RD EXT","JACKSON","MADISON","TN",38305,NA,"",35.67601,-88.75997,10.719092
"7795",2018,"38305FLRDSUSHIG",110007846359,"GERDAU LONG STEEL NORTH AMERICA - JACKSON MILL","801 GERDAU DRIVE","JACKSON","MADISON","TN",38305,NA,"",35.72409,-88.81766,2669898.57196035
"7796",2018,"38305GNNCX48VEN",110022811000,"UGN INC","48 VENTURE PKWY","JACKSON","MADISON","TN",38305,NA,"",35.66739,-88.77927,0
"7797",2018,"38305MSDVT87GER",110031000020,"TMS INTERNATIONAL LLC","807 GERDAU AMERISTEEL RD","JACKSON","MADISON","TN",38305,NA,"",35.724105,-88.817433,6.412
"7798",2018,"3830WPRNGL136HI",110070239247,"PRINGLES MANUFACTURING","1306 HIGHWAY 70 E","JACKSON","MADISON","TN",38305,NA,"",35.64397,-88.776334,54712
"7799",2018,"3830WTBDNT141US",110009491610,"TBDN TENNESSEE CO","1410 US HIGHWAY 70 BYP","JACKSON","MADISON","TN",38301,NA,"",35.62783,-88.78625,0
"7800",2018,"3830WTYTBS33RID",110070116121,"TOYOTA BOSHOKU TENNESSEE LLC","3300 RIDGECREST ROAD, EXTENDED - JACKSON","JACKSON","MADISON","TN",38305,NA,"",35.67616,-88.76741,0.7269
"7801",2018,"38320CMDNC501OV",110027234687,"MAGPRO LLC","245 FOUNDRY LN","CAMDEN","BENTON","TN",38320,NA,"",36.04617,-88.13014,1053
"7802",2018,"38326TNNSSHIGHW",110017418338,"PACKAGING CORP OF AMERICA COUNCE MILL","HWY 57","COUNCE","HARDIN","TN",38326,NA,"",35.049,-88.267,1971910.54453084
"7803",2018,"38340GRNNL2870O",110002335517,"ANVIL INTERNATIONAL","2870 OLD JACKSON RD","HENDERSON","CHESTER","TN",38340,NA,"",35.47414,-88.69197,84
"7804",2018,"38343CHSNL3001H",110000544910,"BONGARDS' SOUTH LLC","3001 HWY. 45 W. BYPASS","HUMBOLDT","GIBSON","TN",38343,NA,"",35.837303,-88.896683,525
"7805",2018,"38343TNCRP899EA",110000374880,"DANA COMMERCIAL VEHICLE PRODUCTS LLC","899 DANA DR","HUMBOLDT","GIBSON","TN",38343,NA,"",35.83826,-88.92238,45
"7806",2018,"38344NRNDL1284N",110017420067,"GRANGES AMERICAS INC","400 BILL BROOKS DR","HUNTINGDON","CARROLL","TN",38344,NA,"",36.01828,-88.381931,656.622617048458
"7807",2018,"38344SSCTD1050N",110064202526,"PREFERRED COMPOUNDING CORP","55 ASSOCIATED WAY","HUNTINGDON","CARROLL","TN",38344,NA,"",36.01594,-88.38996,83.1
"7808",2018,"38348SRMYN325AR",110037071913,"US ARMY NATIONAL GUARD MILAN RANGE(S)","325 ARSENAL LN","LAVINIA","CARROLL","TN",38348,NA,"",35.85951,-88.695972,403.9
"7809",2018,"3834WRVNSN1121I",110043861381,"ARVIN SANGO INC","1121 INDUSTRIAL DR","HENDERSON","CHESTER","TN",38340,NA,"",35.45846,-88.66715,23.9934
"7810",2018,"38351CLMBSHIGHW",110000374924,"CMCO LEXINGTON DIV-COLUMBUS MCKINNON CORP","560 R US H ST","LEXINGTON","HENDERSON","TN",38351,NA,"",35.624374,-88.413399,0
"7811",2018,"38351DWYNS205NI",110000374933,"DEWAYNE'S QUALITY METAL COATINGS LLC","205 N INDUSTRIAL DR","LEXINGTON","HENDERSON","TN",38351,NA,"",35.69036,-88.38263,255
"7812",2018,"38351LRYSM669BN",110043853283,"LEROY-SOMER NA","669 NATCHEZ TRACE DR","LEXINGTON","HENDERSON","TN",38351,NA,"",35.66508,-88.37743,224
"7813",2018,"38351MCLXNROBER",110000374951,"VOLVO PENTA MARINE PRODUCTS L LC","200 ROBERT WALLACE DR","LEXINGTON","HENDERSON","TN",38351,NA,"",35.694982,-88.38391,0
"7814",2018,"38351NCBLD422KI",110020518073,"NCI BUILDING SYSTEMS","422 KIRBY DR","LEXINGTON","HENDERSON","TN",38351,NA,"",35.712531,-88.379084,20.04
"7815",2018,"38351YNGRDHWY22",110010368333,"YOUNG TOUCHSTONE","1000 YOUNG DR","LEXINGTON","HENDERSON","TN",38351,NA,"",35.69833,-88.38374,20
"7816",2018,"38358CCDRP9159T",110000374988,"CECO DOOR PRODUCTS","9159 TELECOM DR","MILAN","GIBSON","TN",38358,NA,"",35.8924,-88.75777,87739.2731
"7817",2018,"38358MLNRMSTATE",110041998069,"US ARMY MILAN ARMY AMMUNITION PLANT","2280 HWY 104 W SUITE 1","MILAN","GIBSON","TN",38358,NA,"",35.867781,-88.696111,111.68
"7818",2018,"38363KCHMTHWY41",110008056897,"ERGON ASPHALT & EMULSIONS INC - PARSONS","5445 HWY 412 E","PARSONS","DECATUR","TN",38363,NA,"",35.62824,-88.03556,0
"7819",2018,"38363KLPKNHWY64",110064203669,"MANITOWOC FOODSERVICE GROUP (PARSONS)","2915 TENNESSEE AVE N","PARSONS","DECATUR","TN",38363,NA,"",35.6895,-88.11172,0
"7820",2018,"38372CLYTNRT7BO",110000375059,"CLAYTON SAVANNAH","2600 HWY 226","SAVANNAH","HARDIN","TN",38372,NA,"",35.165092,-88.215359,0
"7821",2018,"38372PRXSN435IN",110001861593,"PRAXIS COS LLC","435 INDUSTRIAL RD","SAVANNAH","HARDIN","TN",38372,NA,"",35.16307,-88.2284,248535
"7822",2018,"38375GNRLLSFOUR",110000375086,"INDUSTRIAL CONNECTIONS & SOLUTIONS LLC","400 FOURTH ST","SELMER","MCNAIRY","TN",38375,NA,"",35.16459,-88.59837,1061
"7823",2018,"38375KLPCK789PE",110009455936,"MONOGRAM REFRIGERATION LLC","789 PEACH ST","SELMER","MCNAIRY","TN",38375,NA,"",35.18083,-88.60071,22
"7824",2018,"38375NTDST95LAK",110000375102,"UNITED STAINLESS INC","95 LAKEVIEW DR","SELMER","MCNAIRY","TN",38375,NA,"",35.19425,-88.61352,14
"7825",2018,"3837WPHLLP5INDU",110005003806,"PHILLIPS 66 SPECTRUM CORP SELMER LUBRICANTS PLANT","500 INDUSTRIAL DRIVE","SELMER","MCNAIRY","TN",38375,NA,"",35.154939,-88.597274,44
"7826",2018,"38381KLGRP155KI",110000590352,"KILGORE FLARES CO LLC","155 KILGORE DR","TOONE","HARDEMAN","TN",38381,NA,"",35.354802,-88.950339,50949.49
"7827",2018,"3838WBGBND1INDU",110069308270,"BIG BEND GALVANIZING LLC","1000 INDUSTRIAL PARK DR","TRENTON","GIBSON","TN",38382,NA,"",35.9448,-88.94878,931
"7828",2018,"3838WMCLNP1465I",110060257635,"MACLEAN POWER SYSTEMS","1465 INDUSTRIAL PARK DRIVE","TRENTON","GIBSON","TN",38382,NA,"",35.94367,-88.94669,68.39
"7829",2018,"3838WVNCNC1226S",110004994631,"SILGAN CONTAINERS MANUFACTURING CORP","1226 S MANUFACTURERS ROW","TRENTON","GIBSON","TN",38382,NA,"",35.96047,-88.94955,6799
"7830",2018,"38425MRCNW316VI",110030817114,"AMERICAN WHIRLPOOL","316 VINE ST","CLIFTON","WAYNE","TN",38425,NA,"",35.383967,-87.999188,19517
"7831",2018,"38449WLVRNRAILR",110000590370,"NATIONAL COPPER","30500 RAILROAD ST","ARDMORE","GILES","TN",38449,NA,"",34.99823,-86.84467,0.602415
"7832",2018,"38462BSTNNSWANA",110000375139,"OLIVER FIBERGLASS PRODUCTS","609 SWAN AVE","HOHENWALD","LEWIS","TN",38462,NA,"",35.56204,-87.53048,57177
"7833",2018,"38464CRSPC2006L",110000375148,"GRAPHIC PACKAGING INTERNATIONAL LLC","2006 LIBERTY AVE","LAWRENCEBURG","LAWRENCE","TN",38464,NA,"",35.2681,-87.33414,9120
"7834",2018,"38464MDNMN2009R",110000375157,"MODINE MANUFACTURING CO","2009 REMKE AVE","LAWRENCEBURG","LAWRENCE","TN",38464,NA,"",35.26645,-87.32941,46.18
"7835",2018,"38464XCLND2200H",110000375175,"DURA AUTOMOTIVE SYSTEMS","2200 HELTON DR","LAWRENCEBURG","LAWRENCE","TN",38464,NA,"",35.26879,-87.32827,5
"7836",2018,"3846WTPRFD21HEL",110054862895,"TPR FEDERAL-MOGUL TENNESSEE INC","201 HELTON DR","LAWRENCEBURG","LAWRENCE","TN",38464,NA,"",35.268158,-87.32491,5
"7837",2018,"38474CMRCSMTJOY",110000375184,"CYTEC INDUSTRIES INC","7910 MT JOY RD","MOUNT PLEASANT","MAURY","TN",38474,NA,"",35.5249,-87.2431,11190.882
"7838",2018,"38474SMLTRARROW",110000863511,"SMELTER SERVICE CORP","400 ARROW MINES RD","MOUNT PLEASANT","MAURY","TN",38474,NA,"",35.52743,-87.20618,4001.79160976432
"7839",2018,"38474TNNSSHOOVE",110000375219,"TENNESSEE ALUMINUM PROCESSORS INC","7207 HOOVER MASON RD","MOUNT PLEASANT","MAURY","TN",38474,NA,"",35.54669,-87.18462,10411.5940572921
"7840",2018,"38474WRGRC35MAG",110009491594,"GCP APPLIED TECHNOLOGIES INC","350 MAGNOLIA DR","MOUNT PLEASANT","MAURY","TN",38474,NA,"",35.554317,-87.190875,1.3
"7841",2018,"38478FRTLY298IN",110001994539,"FRITO-LAY INC","298 INDUSTRIAL BLVD","PULASKI","GILES","TN",38478,NA,"",35.219279,-87.063639,33200
"7842",2018,"38478JHNSN1890M",110000375237,"ADIENT PULASKI","1890 MINES RD","PULASKI","GILES","TN",38478,NA,"",35.22742,-87.069935,251.71
"7843",2018,"38478MRCNM2360I",110000375246,"MAGOTTEAUX INC","2360 IND US TRIAL PARK DR","PULASKI","GILES","TN",38478,NA,"",35.2186,-87.05944,1150.66
"7844",2018,"38478MRMNTBENNE",110004965315,"MAGNETI MARELLI SUSPENSIONS USA","181 BENNETT DR","PULASKI","GILES","TN",38478,NA,"",35.21047,-87.06061,0
