"","FRS_FACILITY_DETAIL_REPORT_URL","REGISTRY_ID","PRIMARY_NAME","LOCATION_ADDRESS","SUPPLEMENTAL_LOCATION","CITY_NAME","COUNTY_NAME","FIPS_CODE","STATE_CODE","STATE_NAME","COUNTRY_NAME","POSTAL_CODE","FEDERAL_FACILITY_CODE","FEDERAL_AGENCY_NAME","TRIBAL_LAND_CODE","TRIBAL_LAND_NAME","CONGRESSIONAL_DIST_NUM","CENSUS_BLOCK_CODE","HUC_CODE","EPA_REGION_CODE","SITE_TYPE_NAME","LOCATION_DESCRIPTION","CREATE_DATE","UPDATE_DATE","US_MEXICO_BORDER_IND","PGM_SYS_ACRNMS","INTEREST_TYPES","NAICS_CODES","NAICS_CODE_DESCRIPTIONS","SIC_CODES","SIC_CODE_DESCRIPTIONS","LATITUDE83","LONGITUDE83","CONVEYOR","COLLECT_DESC","ACCURACY_VALUE","REF_POINT_DESC","HDATUM_DESC","SOURCE_DESC"
"1337","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037756069",110037756069,"PACIFIC PINE PRODUCTS","17634 US-395","","LAKEVIEW","LAKE","41037","OR","OREGON","UNITED STATES","97630","","","","",2,410379602002016,18020001,10,"CONTAMINATED SITE","","08-JAN-2009 16:56:26","20-MAR-2019 17:45:57","","OR-DEQ:97956, OSHA-OIS:317098093, RADINFO:RAD200000150","OSHA ESTABLISHMENT, RAD NESHAPS, STATE MASTER","212324, 212325, 212393, 212399, 321911, 327992","ALL OTHER NONMETALLIC MINERAL MINING., CLAY AND CERAMIC AND REFRACTORY MINERALS MINING., GROUND OR TREATED MINERAL AND EARTH MANUFACTURING., KAOLIN AND BALL CLAY MINING., OTHER CHEMICAL AND FERTILIZER MINERAL MINING., WOOD WINDOW AND DOOR MANUFACTURING.","2431, 3295","MILLWORK, MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED",42.208983,-120.355014,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",50,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1338","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037785741",110037785741,"ROSE CLEANERS & LAUNDRY (FORMER)","619 N 1ST ST","","LAKEVIEW","LAKE","41037","OR","OREGON","UNITED STATES","97630","","","","",2,410379602004000,18020001,10,"CONTAMINATED SITE","DMC TOPOSCOUT (EST)","08-JAN-2009 17:50:26","24-SEP-2014 10:56:56","","OR-DEQ:41070","STATE MASTER","081232, 812320","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED).","7216","DRYCLEANING PLANTS, EXCEPT RUG CLEANING",42.190176,-120.346173,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",50,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1339","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037785750",110037785750,"ROSE CLEANERS (FORMER)","111 N","","LAKEVIEW","LAKE","41037","OR","OREGON","UNITED STATES","97630","","","","",2,410379602004000,18020001,10,"CONTAMINATED SITE","DMC TOPOSCOUT (EST)","08-JAN-2009 17:50:26","","","OR-DEQ:41069","STATE MASTER","081232, 812320","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED).","7216","DRYCLEANING PLANTS, EXCEPT RUG CLEANING",42.1905,-120.3463,"OR-DEQ","",NA,"","NAD83",NA
"1340","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037824717",110037824717,"TOP HAT CLEANERS (FORMER)","44 S","","LAKEVIEW","LAKE","41037","OR","OREGON","UNITED STATES","97630","","","","",2,410379602004025,18020001,10,"CONTAMINATED SITE","DMC TOPOSCOUT (EST)","08-JAN-2009 19:14:43","","","OR-DEQ:41071","STATE MASTER","081232, 812320","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED).","7216","DRYCLEANING PLANTS, EXCEPT RUG CLEANING",42.1889,-120.3472,"OR-DEQ","",NA,"","NAD83",NA
"1341","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042142909",110042142909,"VALLEY FALLS STORE","HC 64, BOX 689","","LAKEVIEW","LAKE","41037","OR","OREGON","UNITED STATES","97630","","","","",NA,NA,NA,10,"CONTAMINATED SITE","","20-SEP-2010 14:43:36","","","OR-DEQ:18048","STATE MASTER","447110, 447190","GASOLINE STATIONS WITH CONVENIENCE STORES., OTHER GASOLINE STATIONS.","5541","GASOLINE SERVICE STATIONS",NA,NA,"","",NA,"","NAD83",NA
"1342","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110014208767",110014208767,"WESTERN GEOLOGIC RESOURCE","N 4TH ST & G ST AVE","","LAKEVIEW","LAKE","41037","OR","OREGON","UNITED STATES","97630","","","","",2,410379602003037,18020001,10,"CONTAMINATED SITE","WESTERN GEOLOGIC RES CREATED BY LOAD OF EPA FINDS IDS","22-APR-2003 21:18:17","29-DEC-2014 13:54:57","","OR-DEQ:7005","STATE MASTER","044711, 044719, 447110, 447190","GASOLINE STATIONS WITH CONVENIENCE STORES., OTHER GASOLINE STATIONS.","5541","GASOLINE SERVICE STATIONS",42.1935,-120.3474,"OR-DEQ","",NA,"","NAD83",NA
"1343","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037759351",110037759351,"LAWEN DISPOSAL SITE","25S/32E/S5","","LAWEN","HARNEY","41025","OR","OREGON","UNITED STATES","97720","","","","",2,410259602002013,17120002,10,"CONTAMINATED SITE","","08-JAN-2009 17:03:04","30-DEC-2014 09:55:55","","OR-DEQ:86612","STATE MASTER","056292, 562211, 562212, 562213, 562219, 562920","HAZARDOUS WASTE TREATMENT AND DISPOSAL., MATERIALS RECOVERY FACILITIES., OTHER NONHAZARDOUS WASTE TREATMENT AND DISPOSAL., SOLID WASTE COMBUSTORS AND INCINERATORS., SOLID WASTE LANDFILL.","4953","REFUSE SYSTEMS",43.438,-118.7994,"RE-POWERING","",NA,"","NAD83",NA
"1344","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042129648",110042129648,"LEBANON COMMUNITY HOSPITAL - SAMARITAN CAMPUS","500 N SANTIAM HWY","","LEBANON","LINN","41043","OR","OREGON","UNITED STATES","97355","","","","",4,410430308002025,17090006,10,"CONTAMINATED SITE","","20-SEP-2010 14:08:26","24-SEP-2014 14:44:41","","OR-DEQ:110365","STATE MASTER","","","","",44.5512,-122.9078,"RE-POWERING","",NA,"","NAD83",NA
"1345","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037764194",110037764194,"LEBANON NATIONAL GUARD ARMORY","350 W MAPLE STREET","","LEBANON","LINN","41043","OR","OREGON","UNITED STATES","97355-1936","","","","",4,410430308004044,17090003,10,"CONTAMINATED SITE","","08-JAN-2009 17:11:44","24-SEP-2014 14:44:46","","OR-DEQ:87063","STATE MASTER","","","","",44.53732,-122.9118,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1346","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037804409",110037804409,"NORTHWEST INDUSTRIAL PARK","12S/2W/S3","","LEBANON","LINN","41043","OR","OREGON","UNITED STATES","97355","","","","",4,410430308006002,17090003,10,"CONTAMINATED SITE","","08-JAN-2009 18:26:59","24-SEP-2014 14:44:50","","OR-DEQ:86984","STATE MASTER","","","","",44.5574,-122.9279,"RE-POWERING","",NA,"","NAD83",NA
"1347","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037775994",110037775994,"GAR AVIATION","AIRPORT RD","","LEXINGTON","MORROW","41049","OR","OREGON","UNITED STATES","97839","","","","",2,410499702001117,17070104,10,"CONTAMINATED SITE","","08-JAN-2009 17:30:51","29-JAN-2015 12:43:08","","OR-DEQ:82855","STATE MASTER","048819, 056172, 488111, 488119, 488190, 561720","AIR TRAFFIC CONTROL., JANITORIAL SERVICES., OTHER AIRPORT OPERATIONS., OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION.","4581","AIRPORTS, FLYING FIELDS, AND AIRPORT TERMINAL SERVICES",45.45077,-119.68544,"FRS-GEOCODE","ADDRESS MATCHING-BLOCK FACE",500,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1348","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042129336",110042129336,"LEXINGTON OIL CO-OP (FORMER)","265 N  C  ST","","LEXINGTON","MORROW","41049","OR","OREGON","UNITED STATES","97839","","","","",2,410499702001148,17070104,10,"CONTAMINATED SITE","","20-SEP-2010 14:07:39","24-SEP-2014 14:45:09","","OR-DEQ:114227","STATE MASTER","422710, 454311, 454312","HEATING OIL DEALERS., LIQUEFIED PETROLEUM GAS (BOTTLED GAS) DEALERS., PETROLEUM BULK STATIONS AND TERMINALS.","5171","PETROLEUM BULK STATIONS AND TERMINALS",45.446317,-119.682137,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",50,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1349","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064219965",110064219965,"LINCOLN CITY HIGHWAY MAINTENANCE","1710 SE EAST DEVIL S LAKE RD","","LINCOLN CITY","LINCOLN","41041","OR","OREGON","UNITED STATES","97367","","","","",5,410419504002008,17100204,10,"CONTAMINATED SITE","","09-MAY-2015 07:00:38","09-MAY-2015 09:12:14","","OR-DEQ:40342","STATE MASTER","","","","",44.96029,-124.0093,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1350","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037823380",110037823380,"UNDERWOOD TANKER ROLLOVER - LINDSEY POND","OLD COLUMBIA RIVER HWY NEAR LINDSEY CREE","","LINSEY POND","HOOD RIVER","41027","OR","OREGON","UNITED STATES","97128","","","","",2,410279501001050,17070105,10,"CONTAMINATED SITE","","08-JAN-2009 19:11:19","","","OR-DEQ:101968","STATE MASTER","048421, 048423, 484121, 484122, 484210, 484230","GENERAL FREIGHT TRUCKING, LONG-DISTANCE, LESS THAN TRUCKLOAD., GENERAL FREIGHT TRUCKING, LONG-DISTANCE, TRUCKLOAD., SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LONG-DISTANCE., USED HOUSEHOLD AND OFFICE GOODS MOVING.","4213","TRUCKING, EXCEPT LOCAL",45.6885,-121.7141,"OR-DEQ","",NA,"","NAD83",NA
"1351","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042112745",110042112745,"BATES SAW MILL - LOOKING GLASS","3N/40E/S29","","LOOKING GLASS","UNION","41061","OR","OREGON","UNITED STATES","97827","","","","",NA,NA,NA,10,"CONTAMINATED SITE","","20-SEP-2010 13:14:49","29-DEC-2014 23:35:03","","OR-DEQ:111644","STATE MASTER","321113, 321912, 321918, 321999","ALL OTHER MISCELLANEOUS WOOD PRODUCT MANUFACTURING., CUT STOCK, RESAWING LUMBER, AND PLANING., OTHER MILLWORK (INCLUDING FLOORING )., SAWMILLS.","2421","SAWMILLS AND PLANING MILLS, GENERAL",NA,NA,"","",NA,"","NAD83",NA
"1352","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042142776",110042142776,"STARNER LUMBER CO. (FORMER)","STAR ROUTE BOX 47","","LOSTINE","WALLOWA","41063","OR","OREGON","UNITED STATES","97857","","","","",NA,NA,NA,10,"CONTAMINATED SITE","","20-SEP-2010 14:43:12","","","OR-DEQ:40988","STATE MASTER","321113, 321912, 321918, 321999","ALL OTHER MISCELLANEOUS WOOD PRODUCT MANUFACTURING., CUT STOCK, RESAWING LUMBER, AND PLANING., OTHER MILLWORK (INCLUDING FLOORING )., SAWMILLS.","2421","SAWMILLS AND PLANING MILLS, GENERAL",NA,NA,"","",NA,"","NAD83",NA
"1353","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037780773",110037780773,"LOWER BRIDGE DISPOSAL SITE","12S/14E/S16","","LOWER BRIDGE","DESCHUTES","41017","OR","OREGON","UNITED STATES","97760","","","","",2,410170007003011,17070301,10,"CONTAMINATED SITE","","08-JAN-2009 17:38:35","","","OR-DEQ:86602","STATE MASTER","056292, 562211, 562212, 562213, 562219, 562920","HAZARDOUS WASTE TREATMENT AND DISPOSAL., MATERIALS RECOVERY FACILITIES., OTHER NONHAZARDOUS WASTE TREATMENT AND DISPOSAL., SOLID WASTE COMBUSTORS AND INCINERATORS., SOLID WASTE LANDFILL.","4953","REFUSE SYSTEMS",44.3607,-121.2724,"OR-DEQ","",NA,"","NAD83",NA
"1354","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037780782",110037780782,"LOWER BRIDGE RD ASTS","LOWER BRIDGE RD & LOWER VALLEY TURF RD","","LOWER BRIDGE","DESCHUTES","41017","OR","OREGON","UNITED STATES","97760","","","","",2,410170006004025,17070301,10,"CONTAMINATED SITE","","08-JAN-2009 17:38:35","30-DEC-2014 09:52:24","","OR-DEQ:106291","STATE MASTER","042269, 422690","OTHER CHEMICAL AND ALLIED PRODUCTS WHOLESALERS.","5169","CHEMICALS AND ALLIED PRODUCTS, NOT ELSEWHERE CLASSIFIED",44.3522,-121.3365,"RE-POWERING","",NA,"","NAD83",NA
"1355","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037796917",110037796917,"OREMITE MINE","LOWER BRIDGE RD","","LOWER BRIDGE","DESCHUTES","41017","OR","OREGON","UNITED STATES","97756","","","","",2,410170006004021,17070301,10,"CONTAMINATED SITE","","08-JAN-2009 18:13:19","","","OR-DEQ:106493","STATE MASTER","212325","CLAY AND CERAMIC AND REFRACTORY MINERALS MINING.","1459","CLAY, CERAMIC, AND REFRACTORY MINERALS, NOT ELSEWHERE CLASSIFIED",44.3541,-121.2989,"OR-DEQ","",NA,"","NAD83",NA
"1356","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037725361",110037725361,"BRIGHT WOOD","EARL ST.","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319601002214,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 15:33:00","","","OR-DEQ:86940","STATE MASTER","321113, 321912, 321918, 321999","ALL OTHER MISCELLANEOUS WOOD PRODUCT MANUFACTURING., CUT STOCK, RESAWING LUMBER, AND PLANING., OTHER MILLWORK (INCLUDING FLOORING )., SAWMILLS.","2421","SAWMILLS AND PLANING MILLS, GENERAL",44.65623,-121.13228,"FRS-GEOCODE","ADDRESS MATCHING-STREET CENTERLINE",2000,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1357","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037765040",110037765040,"IRAS SALES AND SERVICE","181 SW MERRITT LN","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319602023058,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 17:13:08","06-MAY-2016 13:29:57","","OR-DEQ:86472","STATE MASTER","042114, 044131, 421140, 441310","AUTOMOTIVE PARTS AND ACCESSORIES STORES., MOTOR VEHICLE PARTS (USED) WHOLESALERS.","5015","MOTOR VEHICLE PARTS, USED",44.61059,-121.13174,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1358","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037765576",110037765576,"JEFFERSON COUNTY CO-OP","117 5TH ST","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319603022025,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 17:13:48","","","OR-DEQ:23591","STATE MASTER","042271, 422710, 454311, 454312","HEATING OIL DEALERS., LIQUEFIED PETROLEUM GAS (BOTTLED GAS) DEALERS., PETROLEUM BULK STATIONS AND TERMINALS.","5171","PETROLEUM BULK STATIONS AND TERMINALS",44.58808,-121.177651,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",50,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1359","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037760740",110037760740,"JEFFERSON COUNTY SLUDGE LANDFILL","11S/14E/S19D","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319601001588,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 17:05:37","","","OR-DEQ:86707","STATE MASTER","056292, 562211, 562212, 562213, 562219, 562920","HAZARDOUS WASTE TREATMENT AND DISPOSAL., MATERIALS RECOVERY FACILITIES., OTHER NONHAZARDOUS WASTE TREATMENT AND DISPOSAL., SOLID WASTE COMBUSTORS AND INCINERATORS., SOLID WASTE LANDFILL.","4953","REFUSE SYSTEMS",44.5955,-121.0961,"OR-DEQ","",NA,"","NAD83",NA
"1360","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037760759",110037760759,"JEFFERSON INDUSTRIAL PARK","NW CHERRY LN & NW MILL ST (SW CORNER OF)","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319601002182,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 17:05:39","24-SEP-2014 08:08:39","","OR-DEQ:88289","STATE MASTER","099999, 999990","","9999","NONCLASSIFIABLE ESTABLISHMENTS",44.6601,-121.1443,"RE-POWERING","",NA,"","NAD83",NA
"1361","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037769359",110037769359,"LES SCHWAB - MADRAS (FORMER)","1412 SW HIGHWAY 97","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319602012031,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 17:19:34","24-SEP-2014 08:08:39","","OR-DEQ:92371","STATE MASTER","","","","",44.61751,-121.13378,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1362","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037777368",110037777368,"LIVINGSTON AIR SERVICE","CHERRY LN","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319601002176,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 17:33:25","24-SEP-2014 08:08:40","","OR-DEQ:97552","STATE MASTER","048819, 056172, 488111, 488119, 488190, 561720","AIR TRAFFIC CONTROL., JANITORIAL SERVICES., OTHER AIRPORT OPERATIONS., OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION.","4581","AIRPORTS, FLYING FIELDS, AND AIRPORT TERMINAL SERVICES",44.66459,-121.14972,"FRS-GEOCODE","ADDRESS MATCHING-STREET CENTERLINE",2000,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1363","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037758236",110037758236,"MADRAS AIR SERVICE","NW CHERRY & DEMERS ST","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319601002191,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 17:00:52","16-MAR-2015 08:25:07","","OR-DEQ:92031","STATE MASTER","048819, 056172, 488111, 488119, 488190, 561720","AIR TRAFFIC CONTROL., JANITORIAL SERVICES., OTHER AIRPORT OPERATIONS., OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION.","4581","AIRPORTS, FLYING FIELDS, AND AIRPORT TERMINAL SERVICES",44.6646,-121.14815,"FRS-GEOCODE","ADDRESS MATCHING-NEAREST INTERSECTION",200,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1364","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037758245",110037758245,"MADRAS INDOOR SHOOTING RANGE","NW LINDBERG ST & NW MILL ST (NW CORNER O","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319601002193,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 17:00:53","","","OR-DEQ:87215","STATE MASTER","332992","SMALL ARMS AMMUNITION MANUFACTURING.","3482","SMALL ARMS AMMUNITION",44.6655,-121.143,"OR-DEQ","",NA,"","NAD83",NA
"1365","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037758254",110037758254,"MADRAS INDUSTRIAL PARK","NW CHERRY LN & HWY 26 (NW CORNER OF)","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319601002204,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 17:00:54","24-SEP-2014 08:08:50","","OR-DEQ:88288","STATE MASTER","099999, 999990","","9999","NONCLASSIFIABLE ESTABLISHMENTS",44.6653,-121.1377,"RE-POWERING","",NA,"","NAD83",NA
"1366","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037779277",110037779277,"MADRAS LAUNDRY & DRY CLEANING (FORMER)","1036 SW HWY 97","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741-9249","","","","",2,410319602012017,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 17:36:28","24-SEP-2014 08:08:50","","OR-DEQ:98305","STATE MASTER","081232, 812320","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED).","7216","DRYCLEANING PLANTS, EXCEPT RUG CLEANING",44.6209,-121.13205,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1367","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037759789",110037759789,"MASTERCRAFT CLEANERS (FORMER) - MADRAS","11S/13E/11 OR 12","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319602021029,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 17:03:44","","","OR-DEQ:41314","STATE MASTER","081232, 812320","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED).","7216","DRYCLEANING PLANTS, EXCEPT RUG CLEANING",44.6336,-121.1283,"OR-DEQ","INTERPOLATION - DIGITAL MAP SRCE (TIGER)",25,"","NAD83",NA
"1368","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037783592",110037783592,"NORTH UNIT AVIATION","CHERRY LN","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319601002176,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 17:43:35","24-SEP-2014 08:08:54","","OR-DEQ:97553","STATE MASTER","048819, 056172, 488111, 488119, 488190, 561720","AIR TRAFFIC CONTROL., JANITORIAL SERVICES., OTHER AIRPORT OPERATIONS., OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION.","4581","AIRPORTS, FLYING FIELDS, AND AIRPORT TERMINAL SERVICES",44.66459,-121.14972,"FRS-GEOCODE","ADDRESS MATCHING-STREET CENTERLINE",2000,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1369","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037790842",110037790842,"PRECISION APPLICATORS","NW CHERRY LN & DEMERS ST","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319601002191,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 18:01:31","24-SEP-2014 08:41:42","","OR-DEQ:92032","STATE MASTER","","","","",44.6646,-121.14815,"FRS-GEOCODE","ADDRESS MATCHING-NEAREST INTERSECTION",200,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1370","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037808307",110037808307,"ROSEBURG FOREST PRODUCTS - MADRAS","409 NW CHERRY LN","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319601002184,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 18:36:13","24-SEP-2014 08:41:43","","OR-DEQ:104934","STATE MASTER","321113, 321912, 321918, 321999, 324121","ALL OTHER MISCELLANEOUS WOOD PRODUCT MANUFACTURING., ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING., CUT STOCK, RESAWING LUMBER, AND PLANING., OTHER MILLWORK (INCLUDING FLOORING )., SAWMILLS.","2421, 2951","ASPHALT PAVING MIXTURES AND BLOCKS, SAWMILLS AND PLANING MILLS, GENERAL",44.66463,-121.13977,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1371","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110017339637",110017339637,"TEXACO BULK PLANT (FORMER) - MADRAS","DEPOT RD","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319602011026,17070306,10,"CONTAMINATED SITE","","17-MAR-2004 12:21:03","24-SEP-2014 08:41:45","","OR-DEQ:82165","STATE MASTER","042271, 422710, 454311, 454312","HEATING OIL DEALERS., LIQUEFIED PETROLEUM GAS (BOTTLED GAS) DEALERS., PETROLEUM BULK STATIONS AND TERMINALS.","5171","PETROLEUM BULK STATIONS AND TERMINALS",44.65016,-121.1326,"FRS-GEOCODE","ADDRESS MATCHING-STREET CENTERLINE",2000,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1372","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037812819",110037812819,"TIDEWATER OIL BULK PLANT - MADRAS","AIRPORT","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319601002176,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 18:47:05","24-SEP-2014 08:41:46","","OR-DEQ:97557","STATE MASTER","042271, 422710, 454311, 454312","HEATING OIL DEALERS., LIQUEFIED PETROLEUM GAS (BOTTLED GAS) DEALERS., PETROLEUM BULK STATIONS AND TERMINALS.","5171","PETROLEUM BULK STATIONS AND TERMINALS",44.6671,-121.1489,"RE-POWERING","",NA,"","NAD83",NA
"1373","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037823228",110037823228,"UIC - 16TH ST & OAK ST","NW CORNER OF 16TH ST & OAK ST","","MADRAS","JEFFERSON","41031","OR","OREGON","UNITED STATES","97741","","","","",2,410319602022089,17070306,10,"CONTAMINATED SITE","","08-JAN-2009 19:09:23","","","OR-DEQ:102349","STATE MASTER","","","","",44.6398,-121.1189,"OR-DEQ","",NA,"","NAD83",NA
"1374","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037828394",110037828394,"STATELINE SPRAYERS","MALIN AIRPORT","","MALIN","KLAMATH","41035","OR","OREGON","UNITED STATES","97632","","","","",4,410359706001181,18010204,10,"CONTAMINATED SITE","","08-JAN-2009 19:24:02","","","OR-DEQ:19675","STATE MASTER","115112","SOIL PREPARATION, PLANTING, AND CULTIVATING.","0721, 7210","CROP PLANTING, CULTIVATING, AND PROTECTING",41.9981,-121.3966,"OR-DEQ","",NA,"","NAD83",NA
